business_id,user_name,user_location,has_image,friends_count,reviews_count,photos_count,rating,review_date,language,review_text
6ajnOk0GcY9xbb5Ocaw8Gw,Walter D.,"SoMa, San Francisco, Vereinigte Staaten",False,0,0,0,5.0 Sterne,12.6.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Rosemary F.,"SoMa, San Francisco, Vereinigte Staaten",False,0,0,0,5.0 Sterne,2.6.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Jewel O.,"Mantua, Philadelphia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,12.4.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Taylor S.,"Scottsdale, Vereinigte Staaten",False,0,0,0,5.0 Sterne,17.3.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Ray A.,"Northeast Philadelphia, Philadelphia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,23.1.2020,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Steven M.,"Philadelphia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,28.8.2019,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Max H.,"Oud-Zuid, Amsterdam, Niederlande",False,0,0,0,5.0 Sterne,28.7.2019,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Michael S.,"North Wales, Vereinigte Staaten",False,0,0,0,5.0 Sterne,14.11.2018,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Alexa V.,"Wilmington, Vereinigte Staaten",False,0,0,0,5.0 Sterne,29.11.2017,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Nektarios C.,"Sandy, Vereinigte Staaten",False,0,0,0,5.0 Sterne,6.2.2017,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Tommy S.,"Egg Harbor Township, Vereinigte Staaten",False,0,0,0,5.0 Sterne,30.11.2016,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Monique D.,"Caen, Frankreich",False,0,0,0,5.0 Sterne,15.10.2015,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Franky G.,"Homestead, Vereinigte Staaten",False,0,0,0,5.0 Sterne,22.5.2015,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Love J.,"Scottsdale, Vereinigte Staaten",False,0,0,0,5.0 Sterne,16.4.2015,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Katherine B.,"Vernon, Vereinigte Staaten",False,0,0,0,5.0 Sterne,27.1.2015,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Jose C.,"Philadelphia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,23.1.2015,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Meo N.,"Abilene, Vereinigte Staaten",False,0,0,0,5.0 Sterne,19.1.2015,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Archie K.,"Philadelphia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,15.1.2015,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,John C.,"Newfield, Vereinigte Staaten",False,0,0,0,5.0 Sterne,4.1.2015,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Paul L.,"Philadelphia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,27.12.2014,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Jacqueline P.,"Philadelphia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,24.12.2014,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Henry B.,"Philadelphia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,23.12.2014,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,T A.,"Philadelphia, Vereinigte Staaten",True,0,1,0,5.0 Sterne,30.6.2013,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Anderson S.,"Philadelphia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,19.12.2012,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Vicki B.,"Philadelphia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,20.7.2012,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Karen H.,"Philadelphia, Vereinigte Staaten",True,7,4,15 Fotos,5.0 Sterne,9.12.2011,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
6ajnOk0GcY9xbb5Ocaw8Gw,Larry F.,"King of Prussia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,21.11.2011,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
oVwEPg-BADIFl2SlGma6jg,Ra A.,"Philadelphia, Vereinigte Staaten",True,6,39,7 Fotos,1.0 Sterne,17.5.2018,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
oVwEPg-BADIFl2SlGma6jg,Rus W.,"Philadelphia, Vereinigte Staaten",True,59,23,1 Foto,5.0 Sterne,13.6.2018,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
sVZb87xjhbCWHQ2UXOGLrA,Vanessa B.,"Philadelphia, Vereinigte Staaten",False,0,0,0,4.0 Sterne,31.1.2013,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
sVZb87xjhbCWHQ2UXOGLrA,Muhlisa N.,"Philadelphia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,26.3.2020,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
sVZb87xjhbCWHQ2UXOGLrA,Kate A.,"CANAL STREET, Vereinigte Staaten",False,10,0,0,5.0 Sterne,14.4.2013,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
sVZb87xjhbCWHQ2UXOGLrA,Christina H.,"West Chester, Vereinigte Staaten",True,0,5,3 Fotos,5.0 Sterne,2.11.2011,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Candance D.,"Las Vegas, Vereinigte Staaten",False,0,0,0,1.0 Sterne,11.4.2022,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Slim B.,"San Francisco, Vereinigte Staaten",False,0,0,0,1.0 Sterne,13.3.2022,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Louie N.,"Gilroy, Vereinigte Staaten",False,4,0,0,1.0 Sterne,13.3.2022,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Erick M.,"Pembroke Pines, Vereinigte Staaten",False,0,1,1 Foto,1.0 Sterne,10.3.2022,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,James F.,"Bronx, Vereinigte Staaten",False,0,2,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Ali E.,"CA, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Carla R.,"Portland, Vereinigte Staaten",False,0,6,2 Fotos,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,M. M.,"Philadelphia, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,James Y.,"Galleria/Uptown, Houston, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,natasha d.,"Brooklyn, Brooklyn, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Tyvon M.,"Camp Pendleton North, Vereinigte Staaten",True,401,1,1 Foto,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Mali T.,"Logan, Philadelphia, Vereinigte Staaten",True,0,3,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Diana F.,"Near North Side, Chicago, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Bryant S.,"City Center, Miami Beach, Vereinigte Staaten",False,0,1,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Jay P.,"Manhattan, New York, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Wesley H.,"Augusta-Richmond County consolidated government (balance), Vereinigte Staaten",True,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Johnny R.,"Manhattan, New York, Vereinigte Staaten",False,5,1,2 Fotos,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Ron C.,"Detroit, Vereinigte Staaten",False,0,6,1 Foto,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Nintendod12 ..,"Westampton, Vereinigte Staaten",False,0,4,3 Fotos,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Branden S.,"MS, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Ramon M.,"Brooklyn, Vereinigte Staaten",True,0,25,6 Fotos,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Amber G.,"Philadelphia, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Grace A.,"Washington, DC, Vereinigte Staaten",True,0,4,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Timothy T.,"Buford, Vereinigte Staaten",True,99,6,1 Foto,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Marvin M.,"MD, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Chef P.,"North Philadelphia, Philadelphia, Vereinigte Staaten",False,0,1,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Hollywood N.,"Philadelphia, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Jonathan D.,"Mount Vernon, Vereinigte Staaten",False,0,2,1 Foto,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Andy H.,"Philadelphia, Vereinigte Staaten",True,1,38,16 Fotos,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Kelly M.,"San Francisco, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Big C.,"Fort Worth, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Kenyatta H.,"San Francisco, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Christopher W.,"Cleveland, Vereinigte Staaten",False,0,4,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Mario F.,"Pinole, Vereinigte Staaten",False,18,1,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Phillip T.,"Greater Duwamish, Seattle, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Mekhi A.,"Markham, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Packed G.,"Long Beach, Vereinigte Staaten",True,0,4,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Jori A.,"Newport Beach, Vereinigte Staaten",True,85,7,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Kevin S.,"Saint Louis, Vereinigte Staaten",False,0,13,3 Fotos,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Anastasia B.,"Minneapolis, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Paris O.,"San Diego, Vereinigte Staaten",False,0,2,2 Fotos,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Billy F.,"Los Angeles, Vereinigte Staaten",False,0,11,3 Fotos,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Blocc H.,"SoMa, San Francisco, Vereinigte Staaten",True,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Kwesi M.,"Decatur, Vereinigte Staaten",True,0,6,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Ashley S.,"San Francisco, Vereinigte Staaten",True,44,2,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Taylor K.,"Grand Prairie, Vereinigte Staaten",True,216,1,5 Fotos,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Rajah A.,"Midtown, Atlanta, Vereinigte Staaten",False,30,1,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Sekorya B.,"Rohnert Park, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Darius C.,"KS, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Matthew M.,"Tacoma, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Durrell O.,"Fondren, Jackson, Vereinigte Staaten",False,145,1,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Kina L.,"Santa Monica, Vereinigte Staaten",False,78,18,6 Fotos,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Marcus A.,"Town N Country, Tampa Bay, Vereinigte Staaten",False,0,1,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Dexter J.,"Jonesboro, Vereinigte Staaten",True,0,1,1 Foto,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Mahogany K.,"West Palm Beach, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Alicia Naomi M.,"Philadelphia, Vereinigte Staaten",True,194,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Vega B.,"SoMa, San Francisco, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Marcos R.,"Houston, Vereinigte Staaten",False,0,0,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Naz S.,"Fresno, Vereinigte Staaten",False,0,1,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,D J.,"St Petersburg, Vereinigte Staaten",True,0,1,0,1.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
aZd_dnnfvGdujkgWPai8tQ,Ira P.,"Spring Valley, Vereinigte Staaten",True,0,20,11 Fotos,2.0 Sterne,29.10.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
8vxNQrL_ONPNXZ1VuMTmCw,Harley W.,"Philadelphia, Vereinigte Staaten",False,0,0,0,4.0 Sterne,28.12.2014,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
l2TdZEPHrboWrMUnoFB1RQ,Jeff S.,"Philadelphia, Vereinigte Staaten",False,0,2,0,2.0 Sterne,15.11.2019,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
l2TdZEPHrboWrMUnoFB1RQ,Dean W.,"Philadelphia, Vereinigte Staaten",False,0,1,0,5.0 Sterne,29.8.2020,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
qg6TJc2izTA52XFHAxdVjQ,Li D.,"Chester Springs, Vereinigte Staaten",False,0,0,0,1.0 Sterne,4.6.2020,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
qg6TJc2izTA52XFHAxdVjQ,Gianna R.,"Wildwood, Vereinigte Staaten",False,253,0,0,1.0 Sterne,4.6.2020,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
qg6TJc2izTA52XFHAxdVjQ,John D.,"Sicklerville, Vereinigte Staaten",False,0,0,0,1.0 Sterne,23.9.2013,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
_zTCeJDF00ssmvBUMY9sKA,Dora S.,"Utica, Vereinigte Staaten",False,0,0,0,5.0 Sterne,18.1.2017,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
AFe9CAVwXMQe1LssZ-jJmQ,Sam W.,"Philadelphia, Vereinigte Staaten",False,0,0,0,1.0 Sterne,15.3.2017,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
TE2IEDNV0RcI6s1wTOP4fg,Gia S.,"Accident, Vereinigte Staaten",True,9,54,0,1.0 Sterne,14.2.2017,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
TE2IEDNV0RcI6s1wTOP4fg,Dimitric H.,"NY, Vereinigte Staaten",False,0,0,0,3.0 Sterne,16.8.2020,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
TE2IEDNV0RcI6s1wTOP4fg,Helen J.,"Philadelphia, Vereinigte Staaten",False,0,0,0,4.0 Sterne,18.2.2015,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
TE2IEDNV0RcI6s1wTOP4fg,Josh P.,"Carlsbad, Vereinigte Staaten",False,0,0,0,5.0 Sterne,28.8.2021,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
TE2IEDNV0RcI6s1wTOP4fg,Nicole B.,"Pennsauken Township, Vereinigte Staaten",False,0,0,0,5.0 Sterne,29.1.2017,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
TE2IEDNV0RcI6s1wTOP4fg,Nick Y.,"Philadelphia, Vereinigte Staaten",False,0,0,0,5.0 Sterne,1.1.2016,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
TE2IEDNV0RcI6s1wTOP4fg,Stephanie N.,"Brooklyn, Vereinigte Staaten",False,0,0,0,5.0 Sterne,14.12.2015,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
TE2IEDNV0RcI6s1wTOP4fg,Iam B.,"Burnet, Vereinigte Staaten",False,0,0,0,5.0 Sterne,11.11.2015,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
TE2IEDNV0RcI6s1wTOP4fg,Nicky L.,"Fort Lauderdale, Vereinigte Staaten",False,0,0,0,5.0 Sterne,12.12.2014,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
TE2IEDNV0RcI6s1wTOP4fg,Widya M.,"Accord, Vereinigte Staaten",True,15,2,0,5.0 Sterne,16.2.2012,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
NFzfuIFghE-HnrodHpaT6A,Vera R.,"Philadelphia, Vereinigte Staaten",False,0,0,0,4.0 Sterne,27.1.2015,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
NFzfuIFghE-HnrodHpaT6A,Karen H.,"Philadelphia, Vereinigte Staaten",True,7,4,15 Fotos,4.0 Sterne,9.12.2011,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
NFzfuIFghE-HnrodHpaT6A,Efrain B.,"Philadelphia, Vereinigte Staaten",False,0,0,0,4.0 Sterne,14.3.2011,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
NFzfuIFghE-HnrodHpaT6A,Kirisan T.,"Markham, Kanada",False,0,0,0,5.0 Sterne,21.4.2014,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
IzyQVIJG8JAnOiRQPb0-wg,Erik U.,"Perkasie, Vereinigte Staaten",False,0,1,1 Foto,1.0 Sterne,3.10.2019,en,Dieser Beitrag wurde wegen Verstoßes gegen unsere Nutzungsbedingungen entfernt
